 "»en lo que toca el poner anotaciones al fin del libro seguramente lo podéis hacer desta manera si nombráis algún gigante en vuestro libro hacelde que sea el gigante golías y con sólo esto que os costará casi nada tenéis una grande anotación pues podéis poner el gigante golías o goliat fue un filisteo a quien el pastor david mató de una gran pedrada en el valle de terebinto según se cuenta en el libro de los reyes en el capítulo que vos halláredes que se escribe tras esto para mostraros hombre erudito en letras humanas y cosmógrafo haced de modo como en vuestra historia se nombre el río tajo y veréisos luego con otra famosa anotación poniendo el río tajo fue así dicho por un rey de las españas tiene su nacimiento en tal lugar y muere en el mar océano besando los muros de la famosa ciudad de lisboa y es opinión que tiene las arenas de oro etc si tratáredes de ladrones yo os diré la historia de caco que la sé de coro si de mujeres rameras ahí está el obispo de mondoñedo que os prestará a lamia laida y flora cuya anotación os dará gran crédito si de crueles ovidio os entregará a medea si de encantadores y hechiceras homero tiene a calipso y virgilio a circe si de capitanes valerosos el mesmo julio césar os prestará a sí mismo en sus comentarios y plutarco os dará mil alejandros si tratáredes de amores con dos onzas que sepáis de la lengua toscana toparéis con león hebreo que os hincha las medidas y si no queréis andaros por tierras extrañas en vuestra casa tenéis a fonseca del amor de dios donde se cifra todo lo que vos y el más ingenioso acertare a desear en tal materia en resolución no hay más sino que vos procuréis nombrar estos nombres o tocar estas historias en la vuestra que aquí he dicho y dejadme a mí el cargo de poner las anotaciones y acotaciones que yo os voto a tal de llenaros las márgenes y de gastar cuatro pliegos en el fin del libro " ,"Spanish"
 " in that case said the dodo solemnly rising to its feet i move that the meeting adjourn for the immediate adoption of more energetic remedies " ,"English"
 "mais là comme il descendait de cheval à la porte du franc meunier sans que personne hôte garçon ou palefrenier fût venu prendre l étrier au montoir d artagnan avisa à une fenêtre entrouverte du rez de chaussée un gentilhomme de belle taille et de haute mine quoique au visage légèrement renfrogné lequel causait avec deux personnes qui paraissaient l écouter avec déférence d artagnan crut tout naturellement selon son habitude être l objet de la conversation et écouta cette fois d artagnan ne s était trompé qu à moitié ce n était pas de lui qu il était question mais de son cheval le gentilhomme paraissait énumérer à ses auditeurs toutes ses qualités et comme ainsi que je l ai dit les auditeurs paraissaient avoir une grande déférence pour le narrateur ils éclataient de rire à tout moment or comme un demi sourire suffisait pour éveiller l irascibilité du jeune homme on comprend quel effet produisit sur lui tant de bruyante hilarité " ,"French"
 "it was high time to go for the pool was getting quite crowded with the birds and animals that had fallen into it there were a duck and a dodo a lory and an eaglet and several other curious creatures alice led the way and the whole party swam to the shore " ,"English"
 " mais avant de s évanouir il a rassemblé toutes ses forces pour vous appeler et vous défier en vous appelant " ,"French"
 " ne lui échappera pas reprit l inconnu en fronçant le sourcil " ,"French"
 " oui bien lâche murmura d artagnan mais elle bien belle " ,"French"
 " not a bit said the caterpillar " ,"English"
 " en vérité monsieur continua l inconnu plus calme que jamais eh bien c est parfaitement juste » et tournant sur ses talons il s apprêta à rentrer dans l hôtellerie par la grande porte sous laquelle d artagnan en arrivant avait remarqué un cheval tout sellé " ,"French"
 "on devine si notre joie fut grande lorsqu en feuilletant ce manuscrit notre dernier espoir nous trouvâmes à la vingtième page le nom d athos à la vingt septième le nom de porthos et à la trente et unième le nom d aramis " ,"French"
 "next came an angry voice the rabbit s pat pat where are you and then a voice she had never heard before sure then i m here digging for apples yer honour " ,"English"
 " milady» balbutia d artagnan " ,"French"
 "mais comme on le sait ce qui frappe l esprit capricieux du poète n est pas toujours ce qui impressionne la masse des lecteurs or tout en admirant comme les autres admireront sans doute les détails que nous avons signalés la chose qui nous préoccupa le plus est une chose à laquelle bien certainement personne avant nous n avait fait la moindre attention " ,"French"
 " oui parfaitement saine et sauve mon cher hôtelier et c est moi qui vous demande ce qu est devenu notre jeune homme " ,"French"
 " digging for apples indeed said the rabbit angrily here come and help me out of this (sounds of more broken glass )" ,"English"
 " not i said the lory hastily " ,"English"
 " tournez tournez donc monsieur le railleur que je ne vous frappe point par derrière " ,"French"
 " sure it s an arm yer honour (he pronounced it arrum )" ,"English"
 "estaban acaso a la puerta dos mujeres mozas destas que llaman del partido las cuales iban a sevilla con unos arrieros que en la venta aquella noche acertaron a hacer jornada y como a nuestro aventurero todo cuanto pensaba veía o imaginaba le parecía ser hecho y pasar al modo de lo que había leído luego que vio la venta se le representó que era un castillo con sus cuatro torres y chapiteles de luciente plata sin faltarle su puente levadiza y honda cava con todos aquellos adherentes que semejantes castillos se pintan fuese llegando a la venta que a él le parecía castillo y a poco trecho della detuvo las riendas a rocinante esperando que algún enano se pusiese entre las almenas a dar señal con alguna trompeta de que llegaba caballero al castillo pero como vio que se tardaban y que rocinante se daba priesa por llegar a la caballeriza se llegó a la puerta de la venta y vio a las dos destraídas mozas que allí estaban que a él le parecieron dos hermosas doncellas o dos graciosas damas que delante de la puerta del castillo se estaban solazando en esto sucedió acaso que un porquero que andaba recogiendo de unos rastrojos una manada de puercos que sin perdón así se llaman tocó un cuerno a cuya señal ellos se recogen y al instante se le representó a don quijote lo que deseaba que era que algún enano hacía señal de su venida y así con estraño contento llegó a la venta y a las damas las cuales como vieron venir un hombre de aquella suerte armado y con lanza y adarga llenas de miedo se iban a entrar en la venta pero don quijote coligiendo por su huida su miedo alzándose la visera de papelón y descubriendo su seco y polvoroso rostro con gentil talante y voz reposada les dijo " ,"Spanish"
 "et l inconnu tout en marmottant se dirigea vers la cuisine " ,"French"
 "the caterpillar and alice looked at each other for some time in silence at last the caterpillar took the hookah out of its mouth and addressed her in a languid sleepy voice " ,"English"
 "y diciendo esto fue a tener el estribo a don quijote el cual se apeó con mucha dificultad y trabajo como aquel que en todo aquel día no se había desayunado " ,"Spanish"
 " moi je retourne à paris " ,"French"
 "so she was considering in her own mind (as well as she could for the hot day made her feel very sleepy and stupid) whether the pleasure of making a daisy chain would be worth the trouble of getting up and picking the daisies when suddenly a white rabbit with pink eyes ran close by her " ,"English"
 " oh non votre excellence ce n est pas le diable reprit l hôte avec une grimace de mépris car pendant son évanouissement nous l avons fouillé et il n a dans son paquet qu une chemise et dans sa bourse que onze écus ce qui ne l a pas empêché de dire en s évanouissant que si pareille chose était arrivée à paris vous vous en repentiriez tout de suite tandis qu ici vous ne vous en repentirez que plus tard " ,"French"
 " well thought alice to herself after such a fall as this i shall think nothing of tumbling down stairs how brave they ll all think me at home why i wouldn t say anything about it even if i fell off the top of the house (which was very likely true )" ,"English"
 "dijo luego al huésped que le tuviese mucho cuidado de su caballo porque era la mejor pieza que comía pan en el mundo miróle el ventero y no le pareció tan bueno como don quijote decía ni aun la mitad y acomodándole en la caballeriza volvió a ver lo que su huésped mandaba al cual estaban desarmando las doncellas que ya se habían reconciliado con él las cuales aunque le habían quitado el peto y el espaldar jamás supieron ni pudieron desencajarle la gola ni quitalle la contrahecha celada que traía atada con unas cintas verdes y era menester cortarlas por no poderse quitar los ñudos mas él no lo quiso consentir en ninguna manera y así se quedó toda aquella noche con la celada puesta que era la más graciosa y estraña figura que se pudiera pensar y al desarmarle como él se imaginaba que aquellas traídas y llevadas que le desarmaban eran algunas principales señoras y damas de aquel castillo les dijo con mucho donaire " ,"Spanish"
 " ugh said the lory with a shiver " ,"English"
 "mais l inconnu ne savait pas encore à quel genre d entêté il avait affaire d artagnan n était pas homme à jamais demander merci le combat continua donc quelques secondes encore enfin d artagnan épuisé laissa échapper son épée qu un coup de bâton brisa en deux morceaux un autre coup qui lui entama le front le renversa presque en même temps tout sanglant et presque évanoui " ,"French"
 " now tell me pat what s that in the window " ,"English"
 " como haya muchas truchuelas respondió don quijote podrán servir de una trucha porque eso se me da que me den ocho reales en sencillos que en una pieza de a ocho cuanto más que podría ser que fuesen estas truchuelas como la ternera que es mejor que la vaca y el cabrito que el cabrón pero sea lo que fuere venga luego que el trabajo y peso de las armas no se puede llevar sin el gobierno de las tripas " ,"Spanish"
 " ǧoh princesa dulcinea señora deste cautivo corazón mucho agravio me habedes fecho en despedirme y reprocharme con el riguroso afincamiento de mandarme no parecer ante la vuestra fermosura plégaos señora de membraros deste vuestro sujeto corazón que tantas cuitas por vuestro amor padece " ,"Spanish"
 "a lo cual él dijo " ,"Spanish"
 " tel rit du cheval qui n oserait pas rire du maître s écria l émule de tréville furieux " ,"French"
 " según eso las camas de vuestra merced serán duras peñas y su dormir siempre velar y siendo así bien se puede apear con seguridad de hallar en esta choza ocasión y ocasiones para no dormir en todo un año cuanto más en una noche " ,"Spanish"
 " ce cheval est décidément ou plutôt a été dans sa jeunesse bouton d or reprit l inconnu continuant les investigations commencées et s adressant à ses auditeurs de la fenêtre sans paraître aucunement remarquer l exaspération de d artagnan qui cependant se redressait entre lui et eux c est une couleur fort connue en botanique mais jusqu à présent fort rare chez les chevaux " ,"French"
 "hechas pues estas prevenciones no quiso aguardar más tiempo a poner en efeto su pensamiento apretándole a ello la falta que él pensaba que hacía en el mundo su tardanza según eran los agravios que pensaba deshacer tuertos que enderezar sinrazones que emendar y abusos que mejorar y deudas que satisfacer y así sin dar parte a persona alguna de su intención y sin que nadie le viese una mañana antes del día que era uno de los calurosos del mes de julio se armó de todas sus armas subió sobre rocinante puesta su mal compuesta celada embrazó su adarga tomó su lanza y por la puerta falsa de un corral salió al campo con grandísimo contento y alborozo de ver con cuánta facilidad había dado principio a su buen deseo mas apenas se vio en el campo cuando le asaltó un pensamiento terrible y tal que por poco le hiciera dejar la comenzada empresa y fue que le vino a la memoria que no era armado caballero y que conforme a ley de caballería ni podía ni debía tomar armas con ningún caballero y puesto que lo fuera había de llevar armas blancas como novel caballero sin empresa en el escudo hasta que por su esfuerzo la ganase estos pensamientos le hicieron titubear en su propósito mas pudiendo más su locura que otra razón alguna propuso de hacerse armar caballero del primero que topase a imitación de otros muchos que así lo hicieron según él había leído en los libros que tal le tenían en lo de las armas blancas pensaba limpiarlas de manera en teniendo lugar que lo fuesen más que un armiño y con esto se quietó y prosiguió su camino sin llevar otro que aquel que su caballo quería creyendo que en aquello consistía la fuerza de las aventuras " ,"Spanish"
 "por mandado del rey nuestro señor " ,"Spanish"
 "the first question of course was how to get dry again they had a consultation about this and after a few minutes it seemed quite natural to alice to find herself talking familiarly with them as if she had known them all her life indeed she had quite a long argument with the lory who at last turned sulky and would only say i am older than you and must know better and this alice would not allow without knowing how old it was and as the lory positively refused to tell its age there was no more to be said " ,"English"
 " what i was going to say said the dodo in an offended tone was that the best thing to get us dry would be a caucus race " ,"English"
 " i wish i hadn t mentioned dinah she said to herself in a melancholy tone nobody seems to like her down here and i m sure she s the best cat in the world oh my dear dinah i wonder if i shall ever see you any more and here poor alice began to cry again for she felt very lonely and low spirited in a little while however she again heard a little pattering of footsteps in the distance and she looked up eagerly half hoping that the mouse had changed his mind and was coming back to finish his story " ,"English"
 "mon intention n est pas de faire ici une analyse de ce curieux ouvrage et je me contenterai d y renvoyer ceux de mes lecteurs qui apprécient les tableaux d époques ils y trouveront des portraits crayonnés de main de maître et quoique les esquisses soient pour la plupart du temps tracées sur des portes de caserne et sur des murs de cabaret ils n y reconnaîtront pas moins aussi ressemblantes que dans l histoire de m anquetil les images de louis xiii d anne d autriche de richelieu de mazarin et de la plupart des courtisans de l époque " ,"French"
 " c est comme j ai l honneur de vous le dire excellence »" ,"French"
 " si fait il frappait sur sa poche et il disait nous verrons ce que m de tréville pensera de cette insulte faite à son protégé " ,"French"
 "on sait que onze écus faisaient juste la somme qui restait dans la bourse de d artagnan " ,"French"
 "pensó el huésped que el haberle llamado castellano había sido por haberle parecido de los sanos de castilla aunque él era andaluz y de los de la playa de sanlúcar no menos ladrón que caco ni menos maleante que estudiantado paje y así le respondió " ,"Spanish"
 " what a curious feeling said alice i must be shutting up like a telescope " ,"English"
 "it was all very well to say drink me but the wise little alice was not going to do that in a hurry no i ll look first she said and see whether it s marked poison or not for she had read several nice little histories about children who had got burnt and eaten up by wild beasts and other unpleasant things all because they would not remember the simple rules their friends had taught them such as that a red hot poker will burn you if you hold it too long and that if you cut your finger very deeply with a knife it usually bleeds and she had never forgotten that if you drink much from a bottle marked poison it is almost certain to disagree with you sooner or later " ,"English"
 "testimonio de las erratas" ,"Spanish"
 " sans châtier cet insolent petit garçon » demanda la dame " ,"French"
 " well it s got no business there at any rate go and take it away " ,"English"
 " fury said to a mouse that he met in the house let us both go to law i will prosecute you come i ll take no denial we must have a trial for really this morning i ve nothing to do said the mouse to the cur such a trial dear sir with no jury or judge would be wasting our breath i ll be judge i ll be jury said cunning old fury i ll try the whole cause and condemn you to death " ,"English"
 "however this bottle was not marked poison so alice ventured to taste it and finding it very nice (it had in fact a sort of mixed flavour of cherry tart custard pine apple roast turkey toffee and hot buttered toast ) she very soon finished it off " ,"English"
 " so you did old fellow said the others " ,"English"
 "con éstos iba ensartando otros disparates todos al modo de los que sus libros le habían enseñado imitando en cuanto podía su lenguaje con esto caminaba tan despacio y el sol entraba tan apriesa y con tanto ardor que fuera bastante a derretirle los sesos si algunos tuviera " ,"Spanish"
 "alice was beginning to get very tired of sitting by her sister on the bank and of having nothing to do once or twice she had peeped into the book her sister was reading but it had no pictures or conversations in it and what is the use of a book thought alice without pictures or conversation " ,"English"
 "puis à demi voix et comme s il se fût parlé à lui même " ,"French"
 " come there s no use in crying like that said alice to herself rather sharply i advise you to leave off this minute she generally gave herself very good advice (though she very seldom followed it) and sometimes she scolded herself so severely as to bring tears into her eyes and once she remembered trying to box her own ears for having cheated herself in a game of croquet she was playing against herself for this curious child was very fond of pretending to be two people but it s no use now thought poor alice to pretend to be two people why there s hardly enough of me left to make one respectable person " ,"English"
 "orlando furioso a don quijote de la mancha" ,"Spanish"
 "»vengamos ahora a la citación de los autores que los otros libros tienen que en el vuestro os faltan el remedio que esto tiene es muy fácil porque no habéis de hacer otra cosa que buscar un libro que los acote todos desde la a hasta la z como vos decís pues ese mismo abecedario pondréis vos en vuestro libro que puesto que a la clara se vea la mentira por la poca necesidad que vos teníades de aprovecharos dellos no importa nada y quizá alguno habrá tan simple que crea que de todos os habéis aprovechado en la simple y sencilla historia vuestra y cuando no sirva de otra cosa por lo menos servirá aquel largo catálogo de autores a dar de improviso autoridad al libro y más que no habrá quien se ponga a averiguar si los seguistes o no los seguistes no yéndole nada en ello cuanto más que si bien caigo en la cuenta este vuestro libro no tiene necesidad de ninguna cosa de aquellas que vos decís que le falta porque todo él es una invectiva contra los libros de caballerías de quien nunca se acordó aristóteles ni dijo nada san basilio ni alcanzó cicerón ni caen debajo de la cuenta de sus fabulosos disparates las puntualidades de la verdad ni las observaciones de la astrología ni le son de importancia las medidas geométricas ni la confutación de los argumentos de quien se sirve la retórica ni tiene para qué predicar a ninguno mezclando lo humano con lo divino que es un género de mezcla de quien no se ha de vestir ningún cristiano entendimiento sólo tiene que aprovecharse de la imitación en lo que fuere escribiendo que cuanto ella fuere más perfecta tanto mejor será lo que se escribiere y pues esta vuestra escritura no mira a más que a deshacer la autoridad y cabida que en el mundo y en el vulgo tienen los libros de caballerías no hay para qué andéis mendigando sentencias de filósofos consejos de la divina escritura fábulas de poetas oraciones de retóricos milagros de santos sino procurar que a la llana con palabras significantes honestas y bien colocadas salga vuestra oración y período sonoro y festivo pintando en todo lo que alcanzáredes y fuere posible vuestra intención dando a entender vuestros conceptos sin intricarlos y escurecerlos procurad también que leyendo vuestra historia el melancólico se mueva a risa el risueño la acreciente el simple no se enfade el discreto se admire de la invención el grave no la desprecie ni el prudente deje de alabarla en efecto llevad la mira puesta a derribar la máquina mal fundada destos caballerescos libros aborrecidos de tantos y alabados de muchos más que si esto alcanzásedes no habríades alcanzado poco " ,"Spanish"
 " i wish i hadn t cried so much said alice as she swam about trying to find her way out i shall be punished for it now i suppose by being drowned in my own tears that will be a queer thing to be sure however everything is queer to day " ,"English"
 "there seemed to be no use in waiting by the little door so she went back to the table half hoping she might find another key on it or at any rate a book of rules for shutting people up like telescopes this time she found a little bottle on it ( which certainly was not here before said alice ) and round the neck of the bottle was a paper label with the words drink me beautifully printed on it in large letters " ,"English"
 "the next thing was to eat the comfits this caused some noise and confusion as the large birds complained that they could not taste theirs and the small ones choked and had to be patted on the back however it was over at last and they sat down again in a ring and begged the mouse to tell them something more " ,"English"
 "mirábanle las mozas y andaban con los ojos buscándole el rostro que la mala visera le encubría mas como se oyeron llamar doncellas cosa tan fuera de su profesión no pudieron tener la risa y fue de manera que don quijote vino a correrse y a decirles " ,"Spanish"
 "al libro de don quijote de la mancha" ,"Spanish"
 "este libro no tiene cosa digna que no corresponda a su original en testimonio de lo haber correcto di esta fee en el colegio de la madre de dios de los teólogos de la en primero de diciembre" ,"Spanish"
 " i m sure those are not the right words said poor alice and her eyes filled with tears again as she went on i must be mabel after all and i shall have to go and live in that poky little house and have next to no toys to play with and oh ever so many lessons to learn no i ve made up my mind about it if i m mabel i ll stay down here it ll be no use their putting their heads down and saying come up again dear i shall only look up and say who am i then tell me that first and then if i like being that person i ll come up if not i ll stay down here till i m somebody else but oh dear cried alice with a sudden burst of tears i do wish they would put their heads down i am so very tired of being all alone here " ,"English"
 "el caballero del febo a don quijote de la mancha" ,"Spanish"
 "l inconnu allait répondre mais au moment où il ouvrait la bouche d artagnan qui avait tout entendu s élança sur le seuil de la porte " ,"French"
 "en fe del buen acogimiento y honra que hace vuestra excelencia a toda suerte de libros como príncipe tan inclinado a favorecer las buenas artes mayormente las que por su nobleza no se abaten al servicio y granjerías del vulgo he determinado de sacar a luz al ingenioso hidalgo don quijote de la mancha al abrigo del clarísimo nombre de vuestra excelencia a quien con el acatamiento que debo a tanta grandeza suplico le reciba agradablemente en su protección para que a su sombra aunque desnudo de aquel precioso ornamento de elegancia y erudición de que suelen andar vestidas las obras que se componen en las casas de los hombres que saben ose parecer seguramente en el juicio de algunos que continiéndose en los límites de su ignorancia suelen condenar con más rigor y menos justicia los trabajos ajenos que poniendo los ojos la prudencia de vuestra excelencia en mi buen deseo fío que no desdeñará la cortedad de tan humilde servicio " ,"Spanish"
 " une lettre adressée à m de tréville capitaine des mousquetaires " ,"French"
 "luckily for alice the little magic bottle had now had its full effect and she grew no larger still it was very uncomfortable and as there seemed to be no sort of chance of her ever getting out of the room again no wonder she felt unhappy " ,"English"
 " it is a long tail certainly said alice looking down with wonder at the mouse s tail but why do you call it sad and she kept on puzzling about it while the mouse was speaking so that her idea of the tale was something like this " ,"English"
 " nunca fuera caballero de damas tan bien servido como fuera don quijote cuando de su aldea vino doncellas curaban dél princesas del su rocino " ,"Spanish"
 "the first thing she heard was a general chorus of there goes bill then the rabbit s voice along catch him you by the hedge then silence and then another confusion of voices hold up his head brandy now don t choke him how was it old fellow what happened to you tell us all about it " ,"English"
 " how doth the little crocodile improve his shining tail and pour the waters of the nile on every golden scale " ,"English"
 " songez s écria milady en voyant le gentilhomme porter la main à son épée songez que le moindre retard peut tout perdre " ,"French"
 " well perhaps your feelings may be different said alice all i know is it would feel very queer to me " ,"English"
 "as she said this she looked down at her hands and was surprised to see that she had put on one of the rabbit s little white kid gloves while she was talking how can i have done that she thought i must be growing small again she got up and went to the table to measure herself by it and found that as nearly as she could guess she was now about two feet high and was going on shrinking rapidly she soon found out that the cause of this was the fan she was holding and she dropped it hastily just in time to avoid shrinking away altogether " ,"English"
 " sandis je le crois bien s écria le gascon qui comptait sur cette lettre pour faire son chemin à la cour elle contenait ma fortune " ,"French"
 "estando en esto llegó acaso a la venta un castrador de puercos y así como llegó sonó su silbato de cañas cuatro o cinco veces con lo cual acabó de confirmar don quijote que estaba en algún famoso castillo y que le servían con música y que el abadejo eran truchas el pan candeal y las rameras damas y el ventero castellano del castillo y con esto daba por bien empleada su determinación y salida mas lo que más le fatigaba era el no verse armado caballero por parecerle que no se podría poner legítimamente en aventura alguna sin recebir la orden de caballería " ,"Spanish"
 " soy sancho panza escude del manchego don quijo puse pies en polvoro por vivir a lo discre que el tácito villadie toda su razón de esta cifró en una retira según siente celesti libro en mi opinión divi si encubriera más lo huma a rocinante soy rocinante el famo bisnieto del gran babie por pecados de flaque fui a poder de un don quijo parejas corrí a lo flo mas por uña de caba no se me escapó ceba que esto saqué a lazari cuando para hurtar el vi al ciego le di la pa " ,"Spanish"
 "car notre jeune homme avait une monture et cette monture était même si remarquable qu elle fut remarquée c était un bidet du béarn âgé de douze ou quatorze ans jaune de robe sans crins à la queue mais non pas sans javarts aux jambes et qui tout en marchant la tête plus bas que les genoux ce qui rendait inutile l application de la martingale faisait encore également ses huit lieues par jour malheureusement les qualités de ce cheval étaient si bien cachées sous son poil étrange et son allure incongrue que dans un temps où tout le monde se connaissait en chevaux l apparition du susdit bidet à meung où il était entré il y avait un quart d heure à peu près par la porte de beaugency produisit une sensation dont la défaveur rejaillit jusqu à son cavalier " ,"French"
 " i can t explain myself i m afraid sir said alice because i m not myself you see " ,"English"
 "si de la amistad y amor que dios manda que se tenga al enemigo entraros luego al punto por la escritura divina que lo podéis hacer con tantico de curiosidad y decir las palabras por lo menos del mismo dios ego autem dico vobis diligite inimicos vestros si tratáredes de malos pensamientos acudid con el evangelio de corde exeunt cogitationes malae si de la instabilidad de los amigos ahí está catón que os dará su dístico " ,"Spanish"
 " il va mieux dit l hôte il s est évanoui tout à fait " ,"French"
 " hand it over here said the dodo " ,"English"
 "don belianÍs de grecia a don quijote de la mancha" ,"Spanish"
 "after a while finding that nothing more happened she decided on going into the garden at once but alas for poor alice when she got to the door she found she had forgotten the little golden key and when she went back to the table for it she found she could not possibly reach it she could see it quite plainly through the glass and she tried her best to climb up one of the legs of the table but it was too slippery and when she had tired herself out with trying the poor little thing sat down and cried " ,"English"
 " a barrowful of what thought alice but she had not long to doubt for the next moment a shower of little pebbles came rattling in at the window and some of them hit her in the face i ll put a stop to this she said to herself and shouted out you d better not do that again which produced another dead silence " ,"English"
 " diable fit l hôte tout à fait désespéré " ,"French"
 "malheureusement une circonstance s opposait à ce que le jeune homme accomplît sa menace c est que comme nous l avons dit son épée avait été dans sa première lutte brisée en deux morceaux ce qu il avait parfaitement oublié il en résulta que lorsque d artagnan voulut en effet dégainer il se trouva purement et simplement armé d un tronçon d épée de huit ou dix pouces à peu près que l hôte avait soigneusement renfoncé dans le fourreau quant au reste de la lame le chef l avait adroitement détourné pour s en faire une lardoire " ,"French"
 "le même jour le jeune homme se mit en route muni des trois présents paternels et qui se composaient comme nous l avons dit de quinze écus du cheval et de la lettre pour m de tréville comme on le pense bien les conseils avaient été donnés par dessus le marché " ,"French"
 "un trait de lumière frappa tout à coup l esprit de l hôte qui se donnait au diable en ne trouvant rien " ,"French"
 "oyendo lo cual mi amigo dándose una palmada en la frente y disparando en una carga de risa me dijo " ,"Spanish"
 "as she said these words her foot slipped and in another moment splash she was up to her chin in salt water her first idea was that she had somehow fallen into the sea and in that case i can go back by railway she said to herself (alice had been to the seaside once in her life and had come to the general conclusion that wherever you go to on the english coast you find a number of bathing machines in the sea some children digging in the sand with wooden spades then a row of lodging houses and behind them a railway station ) however she soon made out that she was in the pool of tears which she had wept when she was nine feet high " ,"English"
 "there was nothing so very remarkable in that nor did alice think it so very much out of the way to hear the rabbit say to itself oh dear oh dear i shall be late (when she thought it over afterwards it occurred to her that she ought to have wondered at this but at the time it all seemed quite natural) but when the rabbit actually took a watch out of its waistcoat pocket and looked at it and then hurried on alice started to her feet for it flashed across her mind that she had never before seen a rabbit with either a waistcoat pocket or a watch to take out of it and burning with curiosity she ran across the field after it and fortunately was just in time to see it pop down a large rabbit hole under the hedge " ,"English"
 " it isn t said the caterpillar " ,"English"
 "de solisdÁn a don quijote de la mancha" ,"Spanish"
 "et l inconnu tomba dans une réflexion qui dura quelques minutes " ,"French"
 "alice was not a bit hurt and she jumped up on to her feet in a moment she looked up but it was all dark overhead before her was another long passage and the white rabbit was still in sight hurrying down it there was not a moment to be lost away went alice like the wind and was just in time to hear it say as it turned a corner oh my ears and whiskers how late it s getting she was close behind it when she turned the corner but the rabbit was no longer to be seen she found herself in a long low hall which was lit up by a row of lamps hanging from the roof " ,"English"
 " and who is dinah if i might venture to ask the question said the lory " ,"English"
 "down down down would the fall never come to an end i wonder how many miles i ve fallen by this time she said aloud i must be getting somewhere near the centre of the earth let me see that would be four thousand miles down i think (for you see alice had learnt several things of this sort in her lessons in the schoolroom and though this was not a very good opportunity for showing off her knowledge as there was no one to listen to her still it was good practice to say it over) yes that s about the right distance but then i wonder what latitude or longitude i ve got to (alice had no idea what latitude was or longitude either but thought they were nice grand words to say )" ,"English"
 " that you won t thought alice and after waiting till she fancied she heard the rabbit just under the window she suddenly spread out her hand and made a snatch in the air she did not get hold of anything but she heard a little shriek and a fall and a crash of broken glass from which she concluded that it was just possible it had fallen into a cucumber frame or something of the sort " ,"English"
 " the first thing i ve got to do said alice to herself as she wandered about in the wood is to grow to my right size again and the second thing is to find my way into that lovely garden i think that will be the best plan " ,"English"
 "dès lors nous n eûmes plus de repos que nous n eussions retrouvé dans les ouvrages contemporains une trace quelconque de ces noms extraordinaires qui avaient fort éveillé notre curiosité " ,"French"
 " well perhaps not said alice in a soothing tone don t be angry about it and yet i wish i could show you our cat dinah i think you d take a fancy to cats if you could only see her she is such a dear quiet thing alice went on half to herself as she swam lazily about in the pool and she sits purring so nicely by the fire licking her paws and washing her face and she is such a nice soft thing to nurse and she s such a capital one for catching mice oh i beg your pardon cried alice again for this time the mouse was bristling all over and she felt certain it must be really offended we won t talk about her any more if you d rather not " ,"English"
 " et il n a nommé personne dans sa colère " ,"French"
 "del donoso poeta entreverado a sancho panza y rocinante" ,"Spanish"
 " c est cet insolent petit garçon qui châtie les autres s écria t il et j espère bien que cette fois ci celui qu il doit châtier ne lui échappera pas comme la première " ,"French"
 "limpias pues sus armas hecho del morrión celada puesto nombre a su rocín y confirmándose a sí mismo se dio a entender que no le faltaba otra cosa sino buscar una dama de quien enamorarse porque el caballero andante sin amores era árbol sin hojas y sin fruto y cuerpo sin alma decíase él a sí " ,"Spanish"
 "chapitre ii l antichambre de m de trÉville" ,"French"
 "fue luego a ver su rocín y aunque tenía más cuartos que un real y más tachas que el caballo de gonela que tantum pellis et ossa fuit le pareció que ni el bucéfalo de alejandro ni babieca el del cid con él se igualaban cuatro días se le pasaron en imaginar qué nombre le pondría porque según se decía él a sí mesmo no era razón que caballo de caballero tan famoso y tan bueno él por sí estuviese sin nombre conocido y ansí procuraba acomodársele de manera que declarase quién había sido antes que fuese de caballero andante y lo que era entonces pues estaba muy puesto en razón que mudando su señor estado mudase él también el nombre y le cobrase famoso y de estruendo como convenía a la nueva orden y al nuevo ejercicio que ya profesaba y así después de muchos nombres que formó borró y quitó añadió deshizo y tornó a hacer en su memoria e imaginación al fin le vino a llamar rocinante nombre a su parecer alto sonoro y significativo de lo que había sido cuando fue rocín antes de lo que ahora era que era antes y primero de todos los rocines del mundo " ,"Spanish"
 " mémoires de m le comte de la fère concernant quelques uns des événements qui se passèrent en france vers la fin du règne du roi louis xiii et le commencement du règne du roi louis xiv »" ,"French"
 "cependant d artagnan voulut d abord se rendre compte de la physionomie de l impertinent qui se moquait de lui il fixa son regard fier sur l étranger et reconnut un homme de quarante à quarante cinq ans aux yeux noirs et perçants au teint pâle au nez fortement accentué à la moustache noire et parfaitement taillée il était vêtu d un pourpoint et d un haut de chausses violet avec des aiguillettes de même couleur sans aucun ornement que les crevés habituels par lesquels passait la chemise ce haut de chausses et ce pourpoint quoique neufs paraissaient froissés comme des habits de voyage longtemps renfermés dans un portemanteau d artagnan fit toutes ces remarques avec la rapidité de l observateur le plus minutieux et sans doute par un sentiment instinctif qui lui disait que cet inconnu devait avoir une grande influence sur sa vie à venir " ,"French"
